ID,Tweet,Class
9.58372170631144E+017,وظائف لخريجي الابتعاث من حمله الماجستير و الدكتوراه كليه أهليه في المنطقه الشرقيه دوام كلي و جزئي - محاسبه : رجال ونساء - إحصاء : رجال ونساء - ماليه : نساء - كيمياء : رجال ونساء - لغه إنجليزيه : رجال ونساء * ولامانع من إرسال بقيه التخصصات وسنتواصل معهم وقت الحاجه .,/
9.58365564954645E+017,العاطلون مهندسون و دراسات عليا و تربيه خاصه و صيدله و حاسب آلي وكليات تربيه . - نسبه البطاله في معظمها نسائيه . ووزاره العمل في وادي ونحن في وادي ! ! نحن لا نتعالى على العمل إنما نريد نظام توظيف يضع كل شخص في محله المناسب ويراعي ميوله وقدراته . .,N
9.58365535418438E+017,فوق غبن البطاله و المعاناه اليوميه من آثارها الاقتصاديه و النفسيه والاجتماعيه يزيدوننا غبنا باتهامنا بالتكاسل و التعالي و التشكيك في جدارتنا ! ! لمجرد أننا نطالب بحلول مشتقه من طبيعه المشكله . حلول تعامل العاطلين كبشر وليسوا مجرد أرقام .,N
9.58362962099569E+017,كبير جدا حجم البطاله النسائيه . .,N
9.58362582078849E+017,أظن أن حركه تحويل الإداري إلى تعليمي هي مجرد تصحيح لخطأ تكدس الإداريات بعد تصحيح وضع البديلات . . للاستفاده من جهودهن وتوفير المصاريف . . خطأ يعالج بخطأ يعالج بخطأ . . في سلسله لا تنتهي . . والكفاءات المستحقه هي الضحيه للأسف .,N
9.58360799440966E+017,الله يعين   رساله محطمه ! جدا . . أتمنى من وزاره الخدمه المدنيه تغييرها إلى    عاجزين عن توظيفكم بدل لا يوجد . .,N
9.58360475443585E+017,ابد لا يستغربون يشوفوا جارتهم الجامعات يطرحون وظيفه وحده فقط للإعاده في المقابل متقدمه   والقهر من ت قبل معروف اسمها سلفا,N
9.58360130369786E+017,لن ننسى . . وزير يتابع قضيتنا في تويتر ويستضيفنا في مقر عمله ويحضر بنفسه ليسمع مطالبنا منا مباشره و في يوم إجازه رسميه وتعامل معنا بالمنطق والحياد والأدب الرفيع لم يتجاهلنا لم يستفزنا لم يحكم علينا أحكام مسبقه لم يشكك في جدارتنا لم يسكتنا بوعود وهميه شكرا لك . .,P
9.58138506387296E+017,لن ننسى . . وزير يتابع قضيتنا في تويتر ويستضيفنا في مقر عمله ويحضر بنفسه ليسمع مطالبنا منا مباشره و في يوم إجازه رسميه وتعامل معنا بالمنطق والحياد والأدب الرفيع لم يتجاهلنا لم يستفزنا لم يحكم علينا أحكام مسبقه لم يشكك في جدارتنا لم يسكتنا بوعود وهميه شكرا لك . .,P
9.58121819361501E+017,العاطلون مهندسون و دراسات عليا و تربيه خاصه و صيدله و حاسب آلي وكليات تربيه . - نسبه البطاله في معظمها نسائيه . ووزاره العمل في وادي ونحن في وادي ! ! نحن لا نتعالى على العمل إنما نريد نظام توظيف يضع كل شخص في محله المناسب ويراعي ميوله وقدراته . .,N
9.58118454707606E+017,فوق غبن البطاله و المعاناه اليوميه من آثارها الاقتصاديه و النفسيه والاجتماعيه يزيدوننا غبنا باتهامنا بالتكاسل و التعالي و التشكيك في جدارتنا ! ! لمجرد أننا نطالب بحلول مشتقه من طبيعه المشكله . حلول تعامل العاطلين كبشر وليسوا مجرد أرقام .,N
9.5811686966748E+017,والصيدليات تحتاج الي توطين وخريجي الصيدله مااكثرهم لااعلم موضوع سعوده الصيدليات لا يلتفت اليه !,N
9.58116852487598E+017,وظائف الآوت سورس في كبريات الكيانات الوطنيه   المشغوله بوافدين   أخي أ . عثمان   كفيله لوحدها بتأمين عشرات آلاف الفرص الوظيفيه لخريجينا   لو بادرت وزاره العمل لتوطين تلك الوظائف . سبق أن كتبت مقالين عن الموضوع   وللأسف لم توضح الوزاره مالذي يعيقها عن الأخذ بالمقترح .,/
9.58116829930639E+017,أمر مؤسف . أقل ما يقال في مثل هذه الأحوال أنه قتل للطموح . ولدينا الملايين من الوافدين المتعلم والجاهل . لعل المسؤولين يطلعون على حواراتنا ومناقشاتنا عن التوظيف والتوطين .,N
9.58116810129363E+017,اخ عثمان قريبي طلع من شركته بدبلوم وراح على حسابه ثم الحق ببعثه وتخرج مهندس وعمل له حفل وشكر بجامعته رجع لشركته رفضوه بخث عن فرصه بشهادته لم يوفق عمل بشركه عاديه امثاله كثير تخرجو بشهادات وعادو للبلد وصارو عاطلين والاجنبي ماسك تخصصهه بشركه او الحكومه,N
9.58115455675363E+017,حجم البطاله النسائيه . .,/
9.58045926827979E+017,اللافت في الأمر أنهم استفادوا من خطأ نشر أرقام السجل المدني للمرشحين . . واكتفوا بنشر أرقام منه فقط حتى لا يتمكن أحد من التحقق من درجاتهم في موقع قياس ! !,N
9.58045454134055E+017,نفس الجامعه التي رشحت المحاضره شقيقه الوكيل . . وجدنا اسم شقيقتهم الثانيه ضمن إعلان المعيدات المرشحات . . وكلله بما يرضي الله وحسب النظام ✋ 🏼,N
9.58041818616168E+017,طموحات لا تعليق غير الي بالصور,/
9.58041434254402E+017,   اذا كانت لديك محاضره وعندك شغل ورقي للجوده اترك المحاضره وخلص شغل الجوده   ,N
9.57724929776128E+017,المناهج ملخصات لا تسمن ولا تغني من جوع ! ! و التقييم بحسب اختبارات موضوعيه تقوم على الحفظ + مشاريع لتوزيع المطبوعات و الأطعمه ! ! والأساتذه . . مهمتهم التلقين والتقييم فقط حتى التلقين مؤخرا تركوه للطلاب ليلقوا لزملائهم الدروس ! !,N
9.57721565398995E+017,سأكررها للمره المليون . . تدني مستوى المخرجات نتيجه لضعف الأداء والذي هو نتيجه لخلل في التوظيف . . ماذا تنتظرون من نظام توظيف يقصي الكفاءات المميزه في تخصصاتها ؟ ؟ ! ! ويصر على معايير عجيبه تقدم التقليدي على المميز علميا ؟ ! !,N
9.57716397739692E+017,ال١٠ أو الف وظيفه التي تستكثرها على الشباب السعودي . . يجب أن يشملها التوطين . . والشباب السعودي الطموح و الجدير والمؤهل من حقه أن يطالب بتوطينها ايضا دون أن يتهمه من هم مثلك بالتعالي . .,N
9.57714445848982E+017,( نفخ و ملائكه ويعملون بأيديهم ) تدل على فهم سطحي للقضيه ويتعارض مع مبدأ تكافؤ الفرص وحق الإنسان في اختيار ما يناسبه لا نطالب إلا بنظام عمل يضع كل شخص في محله المناسب حسب قدراته وميوله بدون منافسه غير متكافئه مع الوافدين و أصحاب الواسطات من حق كل طموح مجتهد أن يجد فرصته    المناسبه   ,N
9.57706755399709E+017,تألمت وأنا أشاهد اليوم مجموعه من المبتعثين كافحوا وكلف برنامجهم التعليمي مليارات الدولارات لينالوا شهاده في الهندسه والإداره وغيرها من التخصصات بعضهم عاطل وبعضهم شغال كاشير !,N
9.57706409747067E+017,هذه سياسه وزاره العمل للاسف   يتم ضغط السعودي من جنبين   جانب زياده استقطاب الأجنبي للوظائف العليا   وجانب فتح فرص للوظائف الدنيا ليتم إجبار المواطن عليها   لنتحدث بصراحه هدفكم الاستراتيجي تحجيم مستوى سقف الطموح الوظيفي للمواطن ! ودفعه للقبول بالوظائف الدنيا ! قال قصر العمل على نشاط,N
